m_phi,θ_squared,N_phi
0.0321484,1.92294e-06,5.19388e-05
0.0321484,1.85316e-06,5.00541e-05
0.0321484,1.78592e-06,4.82378e-05
0.0321484,1.72111e-06,4.64875e-05
0.0321484,1.65866e-06,4.48006e-05
0.0321484,1.59847e-06,4.31749e-05
0.0321484,1.54047e-06,4.16083e-05
0.0321484,1.48457e-06,4.00985e-05
0.0321484,1.4307e-06,3.86434e-05
0.0321484,1.37879e-06,3.72412e-05
0.0321484,1.32876e-06,3.58899e-05
0.0321484,1.28054e-06,3.45876e-05
0.0321484,1.23407e-06,3.33325e-05
0.0321484,1.18929e-06,3.2123e-05
0.0321484,1.14614e-06,3.09574e-05
0.0321484,1.10455e-06,2.9834e-05
0.0321484,1.06447e-06,2.87515e-05
0.0321484,1.02584e-06,2.77082e-05
0.0321484,9.8862e-07,2.67027e-05
0.0321484,9.52746e-07,2.57338e-05
0.0321484,9.18175e-07,2.48e-05
0.0321484,8.84857e-07,2.39001e-05
0.0321484,8.52749e-07,2.30329e-05
0.0321484,8.21806e-07,2.21971e-05
0.0321484,7.91986e-07,2.13916e-05
0.0321484,7.63247e-07,2.06154e-05
0.0321484,7.35552e-07,1.98674e-05
0.0321484,7.08861e-07,1.91464e-05
0.0321484,6.83139e-07,1.84517e-05
0.0321484,6.58351e-07,1.77821e-05
0.0321484,6.34462e-07,1.71369e-05
0.0321484,6.11439e-07,1.65151e-05
0.0321484,5.89252e-07,1.59158e-05
0.0321484,5.67871e-07,1.53383e-05
0.0321484,5.47265e-07,1.47817e-05
0.0321484,5.27406e-07,1.42453e-05
0.0321484,5.08269e-07,1.37284e-05
0.0321484,4.89826e-07,1.32303e-05
0.0321484,4.72052e-07,1.27502e-05
0.0321484,4.54923e-07,1.22875e-05
0.0321484,4.38415e-07,1.18417e-05
0.0321484,4.22507e-07,1.1412e-05
0.0321484,4.07175e-07,1.09979e-05
0.0321484,3.924e-07,1.05988e-05
0.0321484,3.78162e-07,1.02142e-05
0.0321484,3.6444e-07,9.84356e-06
0.0321484,3.51215e-07,9.48638e-06
0.0321484,3.38471e-07,9.14215e-06
0.0321484,3.26189e-07,8.81041e-06
0.0321484,3.14353e-07,8.49072e-06
0.0321484,3.02946e-07,8.18262e-06
0.0321484,2.91953e-07,7.8857e-06
0.0321484,2.8136e-07,7.59956e-06
0.0321484,2.7115e-07,7.3238e-06
0.0321484,2.61311e-07,7.05804e-06
0.0321484,2.51829e-07,6.80193e-06
0.0321484,2.42691e-07,6.55512e-06
0.0321484,2.33885e-07,6.31726e-06
0.0321484,2.25398e-07,6.08803e-06
0.0321484,2.17219e-07,5.86711e-06
0.0321484,2.09337e-07,5.65422e-06
0.0321484,2.01741e-07,5.44905e-06
0.0321484,1.9442e-07,5.25132e-06
0.0323522,0.000685853,0.0185237
0.0323522,0.000660966,0.0178515
0.0323522,0.000636982,0.0172038
0.0323522,0.000613868,0.0165795
0.0323522,0.000591593,0.0159779
0.0323522,0.000570126,0.0153981
0.0323522,0.000549438,0.0148394
0.0323522,0.000529501,0.0143009
0.0323522,0.000510288,0.013782
0.0323522,0.000491771,0.0132819
0.0323522,0.000473927,0.0127999
0.0323522,0.00045673,0.0123355
0.0323522,0.000440156,0.0118879
0.0323522,0.000424185,0.0114565
0.0323522,0.000408793,0.0110408
0.0323522,0.000393959,0.0106401
0.0323522,0.000379664,0.0102541
0.0323522,0.000365887,0.00988198
0.0323522,0.00035261,0.00952339
0.0323522,0.000339815,0.00917783
0.0323522,0.000327485,0.0088448
0.0323522,0.000315602,0.00852385
0.0323522,0.00030415,0.00821455
0.0323522,0.000293113,0.00791648
0.0323522,0.000282477,0.00762922
0.0323522,0.000272227,0.00735238
0.0323522,0.000262349,0.00708559
0.0323522,0.000252829,0.00682848
0.0323522,0.000243655,0.0065807
0.0323522,0.000234814,0.00634191
0.0323522,0.000226293,0.00611178
0.0323522,0.000218082,0.00589001
0.0323522,0.000210168,0.00567628
0.0323522,0.000202542,0.00547031
0.0323522,0.000195193,0.00527181
0.0323522,0.00018811,0.00508052
0.0323522,0.000181284,0.00489616
0.0323522,0.000174706,0.0047185
0.0323522,0.000168366,0.00454728
0.0323522,0.000162257,0.00438228
0.0323522,0.000156369,0.00422326
0.0323522,0.000150695,0.00407002
0.0323522,0.000145227,0.00392233
0.0323522,0.000139957,0.00378
0.0323522,0.000134879,0.00364284
0.0323522,0.000129984,0.00351065
0.0323522,0.000125268,0.00338327
0.0323522,0.000120722,0.0032605
0.0323522,0.000116342,0.00314219
0.0323522,0.00011212,0.00302817
0.0323522,0.000108052,0.00291829
0.0323522,0.000104131,0.00281239
0.0323522,0.000100352,0.00271034
0.0323522,9.67109e-05,0.00261199
0.0323522,9.32017e-05,0.00251721
0.0323522,8.98197e-05,0.00242587
0.0323522,8.65605e-05,0.00233785
0.0323522,8.34195e-05,0.00225302
0.0323522,8.03925e-05,0.00217126
0.0323522,7.74754e-05,0.00209248
0.0323522,7.46641e-05,0.00201655
0.0323522,7.19548e-05,0.00194337
0.0323522,6.93438e-05,0.00187286
0.0323522,6.68276e-05,0.0018049
0.0323522,6.44027e-05,0.0017394
0.0323522,6.20657e-05,0.00167629
0.0323522,5.98136e-05,0.00161546
0.0323522,5.76432e-05,0.00155684
0.0323522,5.55515e-05,0.00150035
0.0323522,5.35357e-05,0.00144591
0.0323522,5.15931e-05,0.00139344
0.0323522,4.9721e-05,0.00134288
0.0323522,4.79168e-05,0.00129415
0.0323522,4.61781e-05,0.00124719
0.0323522,4.45024e-05,0.00120193
0.0323522,4.28876e-05,0.00115832
0.0323522,4.13314e-05,0.00111629
0.0323522,3.98316e-05,0.00107578
0.0323522,3.83863e-05,0.00103675
0.0323522,3.69934e-05,0.000999127
0.0323522,3.5651e-05,0.000962872
0.0323522,3.43574e-05,0.000927933
0.0323522,3.31107e-05,0.000894262
0.0323522,3.19092e-05,0.000861812
0.0323522,3.07513e-05,0.00083054
0.0323522,2.96355e-05,0.000800403
0.0323522,2.85601e-05,0.000771359
0.0323522,2.75238e-05,0.000743369
0.0323522,2.6525e-05,0.000716395
0.0323522,2.55625e-05,0.0006904
0.0323522,2.4635e-05,0.000665348
0.0323522,2.37411e-05,0.000641205
0.0323522,2.28796e-05,0.000617938
0.0323522,2.20494e-05,0.000595515
0.0323522,2.12493e-05,0.000573906
0.0323522,2.04782e-05,0.000553081
0.0323522,1.97351e-05,0.000533012
0.0323522,1.9019e-05,0.000513671
0.0323522,1.83289e-05,0.000495031
0.0323522,1.76638e-05,0.000477069
0.0323522,1.70228e-05,0.000459758
0.0323522,1.64052e-05,0.000443075
0.0323522,1.58099e-05,0.000426997
0.0323522,1.52362e-05,0.000411503
0.0323522,1.46833e-05,0.000396571
0.0323522,1.41505e-05,0.000382181
0.0323522,1.3637e-05,0.000368313
0.0323522,1.31422e-05,0.000354948
0.0323522,1.26653e-05,0.000342068
0.0323522,1.22057e-05,0.000329656
0.0323522,1.17628e-05,0.000317694
0.0323522,1.1336e-05,0.000306166
0.0323522,1.09247e-05,0.000295056
0.0323522,1.05283e-05,0.00028435
0.0323522,1.01462e-05,0.000274032
0.0323522,9.77805e-06,0.000264088
0.0323522,9.42324e-06,0.000254505
0.0323522,9.08131e-06,0.00024527
0.0323522,8.75178e-06,0.00023637
0.0323522,8.43421e-06,0.000227793
0.0323522,8.12816e-06,0.000219528
0.0323522,7.83322e-06,0.000211562
0.0323522,7.54898e-06,0.000203885
0.0323522,7.27506e-06,0.000196487
0.0323522,7.01107e-06,0.000189357
0.0323522,6.75667e-06,0.000182486
0.0323522,6.51149e-06,0.000175864
0.0323522,6.27521e-06,0.000169483
0.0323522,6.04751e-06,0.000163333
0.0323522,5.82807e-06,0.000157406
0.0323522,5.61659e-06,0.000151694
0.0323522,5.41278e-06,0.00014619
0.0323522,5.21637e-06,0.000140885
0.0323522,5.02709e-06,0.000135773
0.0323522,4.84468e-06,0.000130846
0.0323522,4.66888e-06,0.000126098
0.0323522,4.49946e-06,0.000121523
0.0323522,4.33619e-06,0.000117113
0.0323522,4.17885e-06,0.000112863
0.0323522,4.02721e-06,0.000108768
0.0323522,3.88108e-06,0.000104821
0.0323522,3.74025e-06,0.000101018
0.0323522,3.60453e-06,9.73521e-05
0.0323522,3.47374e-06,9.38196e-05
0.0323522,3.34769e-06,9.04152e-05
0.0323522,3.22621e-06,8.71344e-05
0.0323522,3.10914e-06,8.39726e-05
0.0323522,2.99632e-06,8.09255e-05
0.0323522,2.8876e-06,7.7989e-05
0.0323522,2.78282e-06,7.51591e-05
0.0323522,2.68184e-06,7.24318e-05
0.0323522,2.58453e-06,6.98035e-05
0.0323522,2.49074e-06,6.72706e-05
0.0323522,2.40036e-06,6.48296e-05
0.0323522,2.31326e-06,6.24772e-05
0.0323522,2.22932e-06,6.02101e-05
0.0323522,2.14843e-06,5.80253e-05
0.0323522,2.07047e-06,5.59198e-05
0.0323522,1.99534e-06,5.38907e-05
0.0323522,1.92294e-06,5.19352e-05
0.0323522,1.85316e-06,5.00506e-05
0.0323522,1.78592e-06,4.82345e-05
0.0323522,1.72111e-06,4.64842e-05
0.0323522,1.65866e-06,4.47975e-05
0.0323522,1.59847e-06,4.3172e-05
0.0323522,1.54047e-06,4.16054e-05
0.0323522,1.48457e-06,4.00957e-05
0.0323522,1.4307e-06,3.86408e-05
0.0323522,1.37879e-06,3.72386e-05
0.0323522,1.32876e-06,3.58874e-05
0.0323522,1.28054e-06,3.45852e-05
0.0323522,1.23407e-06,3.33302e-05
0.0323522,1.18929e-06,3.21208e-05
0.0323522,1.14614e-06,3.09552e-05
0.0323522,1.10455e-06,2.9832e-05
0.0323522,1.06447e-06,2.87495e-05
0.0323522,1.02584e-06,2.77063e-05
0.0323522,9.8862e-07,2.67009e-05
0.0323522,9.52746e-07,2.5732e-05
0.0323522,9.18175e-07,2.47983e-05
0.0323522,8.84857e-07,2.38985e-05
0.0323522,8.52749e-07,2.30313e-05
0.0323522,8.21806e-07,2.21955e-05
0.0323522,7.91986e-07,2.13902e-05
0.0323522,7.63247e-07,2.0614e-05
0.0323522,7.35552e-07,1.9866e-05
0.0323522,7.08861e-07,1.91451e-05
0.0323522,6.83139e-07,1.84504e-05
0.0323522,6.58351e-07,1.77809e-05
0.0323522,6.34462e-07,1.71357e-05
0.0323522,6.11439e-07,1.65139e-05
0.0323522,5.89252e-07,1.59147e-05
0.0323522,5.67871e-07,1.53372e-05
0.0323522,5.47265e-07,1.47807e-05
0.0323522,5.27406e-07,1.42443e-05
0.0323522,5.08269e-07,1.37275e-05
0.0323522,4.89826e-07,1.32293e-05
0.0323522,4.72052e-07,1.27493e-05
0.0323522,4.54923e-07,1.22867e-05
0.0323522,4.38415e-07,1.18408e-05
0.0323522,4.22507e-07,1.14112e-05
0.0323522,4.07175e-07,1.09971e-05
0.0323522,3.924e-07,1.05981e-05
0.0323522,3.78162e-07,1.02135e-05
0.0323522,3.6444e-07,9.84288e-06
0.0323522,3.51215e-07,9.48572e-06
0.0323522,3.38471e-07,9.14152e-06
0.0323522,3.26189e-07,8.8098e-06
0.0323522,3.14353e-07,8.49013e-06
0.0323522,3.02946e-07,8.18205e-06
0.0323522,2.91953e-07,7.88516e-06
0.0323522,2.8136e-07,7.59903e-06
0.0323522,2.7115e-07,7.32329e-06
0.0323522,2.61311e-07,7.05756e-06
0.0323522,2.51829e-07,6.80146e-06
0.0323522,2.42691e-07,6.55466e-06
0.0323522,2.33885e-07,6.31682e-06
0.0323522,2.25398e-07,6.0876e-06
0.0323522,2.17219e-07,5.86671e-06
0.0323522,2.09337e-07,5.65383e-06
0.0323522,2.01741e-07,5.44867e-06
0.0323522,1.9442e-07,5.25096e-06
0.0325574,0.000685853,0.0185224
0.0325574,0.000660966,0.0178503
0.0325574,0.000636982,0.0172026
0.0325574,0.000613868,0.0165783
0.0325574,0.000591593,0.0159768
0.0325574,0.000570126,0.015397
0.0325574,0.000549438,0.0148383
0.0325574,0.000529501,0.0142999
0.0325574,0.000510288,0.013781
0.0325574,0.000491771,0.013281
0.0325574,0.000473927,0.012799
0.0325574,0.00045673,0.0123346
0.0325574,0.000440156,0.011887
0.0325574,0.000424185,0.0114557
0.0325574,0.000408793,0.01104
0.0325574,0.000393959,0.0106394
0.0325574,0.000379664,0.0102533
0.0325574,0.000365887,0.00988128
0.0325574,0.00035261,0.00952273
0.0325574,0.000339815,0.00917718
0.0325574,0.000327485,0.00884418
0.0325574,0.000315602,0.00852325
0.0325574,0.00030415,0.00821397
0.0325574,0.000293113,0.00791592
0.0325574,0.000282477,0.00762868
0.0325574,0.000272227,0.00735186
0.0325574,0.000262349,0.00708509
0.0325574,0.000252829,0.006828
0.0325574,0.000243655,0.00658024
0.0325574,0.000234814,0.00634146
0.0325574,0.000226293,0.00611135
0.0325574,0.000218082,0.0058896
0.0325574,0.000210168,0.00567588
0.0325574,0.000202542,0.00546993
0.0325574,0.000195193,0.00527144
0.0325574,0.00018811,0.00508016
0.0325574,0.000181284,0.00489582
0.0325574,0.000174706,0.00471817
0.0325574,0.000168366,0.00454696
0.0325574,0.000162257,0.00438197
0.0325574,0.000156369,0.00422297
0.0325574,0.000150695,0.00406973
0.0325574,0.000145227,0.00392205
0.0325574,0.000139957,0.00377974
0.0325574,0.000134879,0.00364258
0.0325574,0.000129984,0.00351041
0.0325574,0.000125268,0.00338303
0.0325574,0.000120722,0.00326027
0.0325574,0.000116342,0.00314197
0.0325574,0.00011212,0.00302796
0.0325574,0.000108052,0.00291808
0.0325574,0.000104131,0.0028122
0.0325574,0.000100352,0.00271015
0.0325574,9.67109e-05,0.00261181
0.0325574,9.32017e-05,0.00251704
0.0325574,8.98197e-05,0.0024257
0.0325574,8.65605e-05,0.00233768
0.0325574,8.34195e-05,0.00225286
0.0325574,8.03925e-05,0.00217111
0.0325574,7.74754e-05,0.00209233
0.0325574,7.46641e-05,0.00201641
0.0325574,7.19548e-05,0.00194324
0.0325574,6.93438e-05,0.00187272
0.0325574,6.68276e-05,0.00180477
0.0325574,6.44027e-05,0.00173928
0.0325574,6.20657e-05,0.00167617
0.0325574,5.98136e-05,0.00161535
0.0325574,5.76432e-05,0.00155673
0.0325574,5.55515e-05,0.00150024
0.0325574,5.35357e-05,0.00144581
0.0325574,5.15931e-05,0.00139334
0.0325574,4.9721e-05,0.00134278
0.0325574,4.79168e-05,0.00129406
0.0325574,4.61781e-05,0.0012471
0.0325574,4.45024e-05,0.00120185
0.0325574,4.28876e-05,0.00115824
0.0325574,4.13314e-05,0.00111621
0.0325574,3.98316e-05,0.00107571
0.0325574,3.83863e-05,0.00103667
0.0325574,3.69934e-05,0.000999057
0.0325574,3.5651e-05,0.000962804
0.0325574,3.43574e-05,0.000927868
0.0325574,3.31107e-05,0.000894199
0.0325574,3.19092e-05,0.000861752
0.0325574,3.07513e-05,0.000830482
0.0325574,2.96355e-05,0.000800347
0.0325574,2.85601e-05,0.000771305
0.0325574,2.75238e-05,0.000743317
0.0325574,2.6525e-05,0.000716345
0.0325574,2.55625e-05,0.000690351
0.0325574,2.4635e-05,0.000665301
0.0325574,2.37411e-05,0.00064116
0.0325574,2.28796e-05,0.000617894
0.0325574,2.20494e-05,0.000595473
0.0325574,2.12493e-05,0.000573866
0.0325574,2.04782e-05,0.000553042
0.0325574,1.97351e-05,0.000532974
0.0325574,1.9019e-05,0.000513635
0.0325574,1.83289e-05,0.000494997
0.0325574,1.76638e-05,0.000477035
0.0325574,1.70228e-05,0.000459725
0.0325574,1.64052e-05,0.000443044
0.0325574,1.58099e-05,0.000426967
0.0325574,1.52362e-05,0.000411474
0.0325574,1.46833e-05,0.000396543
0.0325574,1.41505e-05,0.000382154
0.0325574,1.3637e-05,0.000368287
0.0325574,1.31422e-05,0.000354923
0.0325574,1.26653e-05,0.000342044
0.0325574,1.22057e-05,0.000329633
0.0325574,1.17628e-05,0.000317672
0.0325574,1.1336e-05,0.000306145
0.0325574,1.09247e-05,0.000295036
0.0325574,1.05283e-05,0.00028433
0.0325574,1.01462e-05,0.000274013
0.0325574,9.77805e-06,0.00026407
0.0325574,9.42324e-06,0.000254488
0.0325574,9.08131e-06,0.000245253
0.0325574,8.75178e-06,0.000236354
0.0325574,8.43421e-06,0.000227777
0.0325574,8.12816e-06,0.000219512
0.0325574,7.83322e-06,0.000211547
0.0325574,7.54898e-06,0.000203871
0.0325574,7.27506e-06,0.000196473
0.0325574,7.01107e-06,0.000189344
0.0325574,6.75667e-06,0.000182473
0.0325574,6.51149e-06,0.000175852
0.0325574,6.27521e-06,0.000169471
0.0325574,6.04751e-06,0.000163321
0.0325574,5.82807e-06,0.000157395
0.0325574,5.61659e-06,0.000151684
0.0325574,5.41278e-06,0.00014618
0.0325574,5.21637e-06,0.000140875
0.0325574,5.02709e-06,0.000135763
0.0325574,4.84468e-06,0.000130837
0.0325574,4.66888e-06,0.000126089
0.0325574,4.49946e-06,0.000121514
0.0325574,4.33619e-06,0.000117105
0.0325574,4.17885e-06,0.000112856
0.0325574,4.02721e-06,0.00010876
0.0325574,3.88108e-06,0.000104814
0.0325574,3.74025e-06,0.000101011
0.0325574,3.60453e-06,9.73453e-05
0.0325574,3.47374e-06,9.3813e-05
0.0325574,3.34769e-06,9.04088e-05
0.0325574,3.22621e-06,8.71282e-05
0.0325574,3.10914e-06,8.39667e-05
0.0325574,2.99632e-06,8.09198e-05
0.0325574,2.8876e-06,7.79835e-05
0.0325574,2.78282e-06,7.51538e-05
0.0325574,2.68184e-06,7.24268e-05
0.0325574,2.58453e-06,6.97986e-05
0.0325574,2.49074e-06,6.72659e-05
0.0325574,2.40036e-06,6.48251e-05
0.0325574,2.31326e-06,6.24728e-05
0.0325574,2.22932e-06,6.02059e-05
0.0325574,2.14843e-06,5.80213e-05
0.0325574,2.07047e-06,5.59159e-05
0.0325574,1.99534e-06,5.38869e-05
0.0325574,1.92294e-06,5.19315e-05
0.0325574,1.85316e-06,5.00471e-05
0.0325574,1.78592e-06,4.82311e-05
0.0325574,1.72111e-06,4.6481e-05
0.0325574,1.65866e-06,4.47943e-05
0.0325574,1.59847e-06,4.31689e-05
0.0325574,1.54047e-06,4.16025e-05
0.0325574,1.48457e-06,4.00929e-05
0.0325574,1.4307e-06,3.86381e-05
0.0325574,1.37879e-06,3.7236e-05
0.0325574,1.32876e-06,3.58849e-05
0.0325574,1.28054e-06,3.45827e-05
0.0325574,1.23407e-06,3.33278e-05
0.0325574,1.18929e-06,3.21185e-05
0.0325574,1.14614e-06,3.0953e-05
0.0325574,1.10455e-06,2.98299e-05
0.0325574,1.06447e-06,2.87475e-05
0.0325574,1.02584e-06,2.77043e-05
0.0325574,9.8862e-07,2.6699e-05
0.0325574,9.52746e-07,2.57302e-05
0.0325574,9.18175e-07,2.47966e-05
0.0325574,8.84857e-07,2.38968e-05
0.0325574,8.52749e-07,2.30297e-05
0.0325574,8.21806e-07,2.2194e-05
0.0325574,7.91986e-07,2.13887e-05
0.0325574,7.63247e-07,2.06125e-05
0.0325574,7.35552e-07,1.98646e-05
0.0325574,7.08861e-07,1.91438e-05
0.0325574,6.83139e-07,1.84491e-05
0.0325574,6.58351e-07,1.77797e-05
0.0325574,6.34462e-07,1.71345e-05
0.0325574,6.11439e-07,1.65128e-05
0.0325574,5.89252e-07,1.59136e-05
0.0325574,5.67871e-07,1.53361e-05
0.0325574,5.47265e-07,1.47796e-05
0.0325574,5.27406e-07,1.42433e-05
0.0325574,5.08269e-07,1.37265e-05
0.0325574,4.89826e-07,1.32284e-05
0.0325574,4.72052e-07,1.27484e-05
0.0325574,4.54923e-07,1.22858e-05
0.0325574,4.38415e-07,1.184e-05
0.0325574,4.22507e-07,1.14104e-05
0.0325574,4.07175e-07,1.09963e-05
0.0325574,3.924e-07,1.05973e-05
0.0325574,3.78162e-07,1.02128e-05
0.0325574,3.6444e-07,9.84219e-06
0.0325574,3.51215e-07,9.48505e-06
0.0325574,3.38471e-07,9.14087e-06
0.0325574,3.26189e-07,8.80919e-06
0.0325574,3.14353e-07,8.48953e-06
0.0325574,3.02946e-07,8.18148e-06
0.0325574,2.91953e-07,7.8846e-06
0.0325574,2.8136e-07,7.5985e-06
0.0325574,2.7115e-07,7.32278e-06
0.0325574,2.61311e-07,7.05706e-06
0.0325574,2.51829e-07,6.80099e-06
0.0325574,2.42691e-07,6.5542e-06
0.0325574,2.33885e-07,6.31637e-06
0.0325574,2.25398e-07,6.08718e-06
0.0325574,2.17219e-07,5.86629e-06
0.0325574,2.09337e-07,5.65343e-06
0.0325574,2.01741e-07,5.44829e-06
0.0325574,1.9442e-07,5.25059e-06
0.0327638,0.000685853,0.0185211
0.0327638,0.000660966,0.017849
0.0327638,0.000636982,0.0172013
0.0327638,0.000613868,0.0165772
0.0327638,0.000591593,0.0159756
0.0327638,0.000570126,0.0153959
0.0327638,0.000549438,0.0148373
0.0327638,0.000529501,0.0142989
0.0327638,0.000510288,0.01378
0.0327638,0.000491771,0.01328
0.0327638,0.000473927,0.0127981
0.0327638,0.00045673,0.0123337
0.0327638,0.000440156,0.0118862
0.0327638,0.000424185,0.0114549
0.0327638,0.000408793,0.0110392
0.0327638,0.000393959,0.0106386
0.0327638,0.000379664,0.0102526
0.0327638,0.000365887,0.00988058
0.0327638,0.00035261,0.00952205
0.0327638,0.000339815,0.00917653
0.0327638,0.000327485,0.00884355
0.0327638,0.000315602,0.00852265
0.0327638,0.00030415,0.00821339
0.0327638,0.000293113,0.00791536
0.0327638,0.000282477,0.00762814
0.0327638,0.000272227,0.00735134
0.0327638,0.000262349,0.00708459
0.0327638,0.000252829,0.00682751
0.0327638,0.000243655,0.00657977
0.0327638,0.000234814,0.00634101
0.0327638,0.000226293,0.00611092
0.0327638,0.000218082,0.00588918
0.0327638,0.000210168,0.00567548
0.0327638,0.000202542,0.00546954
0.0327638,0.000195193,0.00527107
0.0327638,0.00018811,0.0050798
0.0327638,0.000181284,0.00489547
0.0327638,0.000174706,0.00471783
0.0327638,0.000168366,0.00454664
0.0327638,0.000162257,0.00438166
0.0327638,0.000156369,0.00422267
0.0327638,0.000150695,0.00406944
0.0327638,0.000145227,0.00392178
0.0327638,0.000139957,0.00377947
0.0327638,0.000134879,0.00364233
0.0327638,0.000129984,0.00351016
0.0327638,0.000125268,0.00338279
0.0327638,0.000120722,0.00326004
0.0327638,0.000116342,0.00314174
0.0327638,0.00011212,0.00302774
0.0327638,0.000108052,0.00291788
0.0327638,0.000104131,0.002812
0.0327638,0.000100352,0.00270996
0.0327638,9.67109e-05,0.00261163
0.0327638,9.32017e-05,0.00251686
0.0327638,8.98197e-05,0.00242553
0.0327638,8.65605e-05,0.00233752
0.0327638,8.34195e-05,0.0022527
0.0327638,8.03925e-05,0.00217096
0.0327638,7.74754e-05,0.00209218
0.0327638,7.46641e-05,0.00201626
0.0327638,7.19548e-05,0.0019431
0.0327638,6.93438e-05,0.00187259
0.0327638,6.68276e-05,0.00180464
0.0327638,6.44027e-05,0.00173916
0.0327638,6.20657e-05,0.00167605
0.0327638,5.98136e-05,0.00161523
0.0327638,5.76432e-05,0.00155662
0.0327638,5.55515e-05,0.00150014
0.0327638,5.35357e-05,0.0014457
0.0327638,5.15931e-05,0.00139324
0.0327638,4.9721e-05,0.00134269
0.0327638,4.79168e-05,0.00129397
0.0327638,4.61781e-05,0.00124701
0.0327638,4.45024e-05,0.00120176
0.0327638,4.28876e-05,0.00115816
0.0327638,4.13314e-05,0.00111613
0.0327638,3.98316e-05,0.00107563
0.0327638,3.83863e-05,0.0010366
0.0327638,3.69934e-05,0.000998986
0.0327638,3.5651e-05,0.000962736
0.0327638,3.43574e-05,0.000927802
0.0327638,3.31107e-05,0.000894135
0.0327638,3.19092e-05,0.00086169
0.0327638,3.07513e-05,0.000830423
0.0327638,2.96355e-05,0.00080029
0.0327638,2.85601e-05,0.00077125
0.0327638,2.75238e-05,0.000743264
0.0327638,2.6525e-05,0.000716294
0.0327638,2.55625e-05,0.000690302
0.0327638,2.4635e-05,0.000665254
0.0327638,2.37411e-05,0.000641114
0.0327638,2.28796e-05,0.00061785
0.0327638,2.20494e-05,0.000595431
0.0327638,2.12493e-05,0.000573825
0.0327638,2.04782e-05,0.000553003
0.0327638,1.97351e-05,0.000532936
0.0327638,1.9019e-05,0.000513598
0.0327638,1.83289e-05,0.000494962
0.0327638,1.76638e-05,0.000477001
0.0327638,1.70228e-05,0.000459693
0.0327638,1.64052e-05,0.000443012
0.0327638,1.58099e-05,0.000426937
0.0327638,1.52362e-05,0.000411445
0.0327638,1.46833e-05,0.000396515
0.0327638,1.41505e-05,0.000382127
0.0327638,1.3637e-05,0.000368261
0.0327638,1.31422e-05,0.000354898
0.0327638,1.26653e-05,0.00034202
0.0327638,1.22057e-05,0.000329609
0.0327638,1.17628e-05,0.000317649
0.0327638,1.1336e-05,0.000306123
0.0327638,1.09247e-05,0.000295015
0.0327638,1.05283e-05,0.00028431
0.0327638,1.01462e-05,0.000273993
0.0327638,9.77805e-06,0.000264051
0.0327638,9.42324e-06,0.000254469
0.0327638,9.08131e-06,0.000245236
0.0327638,8.75178e-06,0.000236337
0.0327638,8.43421e-06,0.000227761
0.0327638,8.12816e-06,0.000219497
0.0327638,7.83322e-06,0.000211532
0.0327638,7.54898e-06,0.000203856
0.0327638,7.27506e-06,0.000196459
0.0327638,7.01107e-06,0.00018933
0.0327638,6.75667e-06,0.00018246
0.0327638,6.51149e-06,0.000175839
0.0327638,6.27521e-06,0.000169459
0.0327638,6.04751e-06,0.00016331
0.0327638,5.82807e-06,0.000157384
0.0327638,5.61659e-06,0.000151673
0.0327638,5.41278e-06,0.000146169
0.0327638,5.21637e-06,0.000140865
0.0327638,5.02709e-06,0.000135754
0.0327638,4.84468e-06,0.000130828
0.0327638,4.66888e-06,0.000126081
0.0327638,4.49946e-06,0.000121506
0.0327638,4.33619e-06,0.000117097
0.0327638,4.17885e-06,0.000112848
0.0327638,4.02721e-06,0.000108753
0.0327638,3.88108e-06,0.000104806
0.0327638,3.74025e-06,0.000101003
0.0327638,3.60453e-06,9.73384e-05
0.0327638,3.47374e-06,9.38063e-05
0.0327638,3.34769e-06,9.04024e-05
0.0327638,3.22621e-06,8.7122e-05
0.0327638,3.10914e-06,8.39607e-05
0.0327638,2.99632e-06,8.09141e-05
0.0327638,2.8876e-06,7.7978e-05
0.0327638,2.78282e-06,7.51485e-05
0.0327638,2.68184e-06,7.24216e-05
0.0327638,2.58453e-06,6.97937e-05
0.0327638,2.49074e-06,6.72611e-05
