m_phi_low,m_phi_high,m_H5,sin_theta_H,N_phi_GM
0.1922618870,0.2070321440,0.2021500541,0.0067942220,0.0000020484
0.1922618870,0.2070321440,0.2001108999,0.0816961735,0.0003028352
0.1922618870,0.2070321440,0.1962726659,0.0297707319,0.0000411333
0.1922618870,0.2070321440,0.2038662110,0.0194774309,0.0000167569
0.1922618870,0.2070321440,0.2021227295,0.0404011060,0.0000730510
0.1922618870,0.2070321440,0.1998584765,0.0062000693,0.0000017294
0.1922618870,0.2070321440,0.2042264260,0.0138961213,0.0000084973
0.1922618870,0.2070321440,0.2035059118,0.0092009476,0.0000037335
0.1922618870,0.2070321440,0.1950008263,0.0138369748,0.0000089322
0.1922618870,0.2070321440,0.2005342869,0.1400897352,0.0008883725
0.1922618870,0.2070321440,0.2055338147,0.0679808478,0.0002024064
0.1922618870,0.2070321440,0.1982882598,0.0641735340,0.0001889779
0.1922618870,0.2070321440,0.2045336325,0.0143379976,0.0000090294
0.1922618870,0.2070321440,0.2001685730,0.0635631683,0.0001832113
0.1922618870,0.2070321440,0.1985893373,0.0270960271,0.0000335787
0.1922618870,0.2070321440,0.2064826314,0.0453531337,0.0000894763
0.1922618870,0.2070321440,0.1940611598,0.0703622714,0.0002332042
0.1922618870,0.2070321440,0.2059348951,0.0087665295,0.0000033342
0.1922618870,0.2070321440,0.2017496999,0.0786579368,0.0002777945
0.1922618870,0.2070321440,0.1923677200,0.0153336549,0.0000111506
0.1922618870,0.2070321440,0.1969063683,0.0230111975,0.0000244625
0.1922618870,0.2070321440,0.1967195362,0.0209923842,0.0000203764
0.1922618870,0.2070321440,0.1957320548,0.1144830962,0.0006113208
0.1922618870,0.2070321440,0.2013683607,0.0499818388,0.0001123860
0.1922618870,0.2070321440,0.2056175131,0.1122996611,0.0005522545
0.1922618870,0.2070321440,0.2029352767,0.0821659396,0.0003008226
0.1922618870,0.2070321440,0.2066291993,0.0069964367,0.0000021096
0.1922618870,0.2070321440,0.2005202486,0.0638417192,0.0001844081
0.1922618870,0.2070321440,0.2059883357,0.0112966764,0.0000055442
0.1922618870,0.2070321440,0.1933245511,0.1707481868,0.0013802124
0.1922618870,0.2070321440,0.1943767530,0.0143878800,0.0000096963
0.1922618870,0.2070321440,0.2028680696,0.0071188618,0.0000022394
0.1922618870,0.2070321440,0.1940517551,0.0218375031,0.0000224165
0.1922618870,0.2070321440,0.2005882507,0.0171549358,0.0000132710
0.1922618870,0.2070321440,0.2021725017,0.2005061923,0.0018011020
0.1922618870,0.2070321440,0.1939040349,0.1768509648,0.0014754805
0.1922618870,0.2070321440,0.2013947160,0.0981788901,0.0004338501
0.1922618870,0.2070321440,0.2043921698,0.0162113778,0.0000115602
0.1922618870,0.2070321440,0.1976977121,0.0149952513,0.0000103207
0.1922618870,0.2070321440,0.2020540955,0.0340458131,0.0000518827
0.1922618870,0.2070321440,0.2068175101,0.0110226210,0.0000052486
0.1922618870,0.2070321440,0.2049565651,0.0086356160,0.0000032560
0.1922618870,0.2070321440,0.2022496817,0.1393204472,0.0008690236
0.1922618870,0.2070321440,0.1948843583,0.0170486967,0.0000135821
0.1922618870,0.2070321440,0.2013585976,0.0432602855,0.0000841786
0.1922618870,0.2070321440,0.2050435109,0.0620559737,0.0001691938
0.1922618870,0.2070321440,0.2062016845,0.0153976588,0.0000103024
0.1922618870,0.2070321440,0.1986464337,0.0081247709,0.0000030004
0.1922618870,0.2070321440,0.2056784511,0.0155335269,0.0000105219
0.1922618870,0.2070321440,0.1974285211,0.0511965434,0.0001208917
0.1922618870,0.2070321440,0.2052887789,0.0071917352,0.0000022497
0.1922618870,0.2070321440,0.1965253541,0.0081808900,0.0000030827
0.1922618870,0.2070321440,0.1985901260,0.1806128074,0.0014950914
0.1922618870,0.2070321440,0.1928689115,0.0234615331,0.0000260657
0.1922618870,0.2070321440,0.2026823101,0.1087416586,0.0005278603
0.1922618870,0.2070321440,0.2002697714,0.0071394697,0.0000022905
0.1922618870,0.2070321440,0.1994622411,0.0807298607,0.0002969288
0.1922618870,0.2070321440,0.2034123821,0.1949211908,0.0016885149
0.1922618870,0.2070321440,0.2053295476,0.0215376002,0.0000202997
0.1922618870,0.2070321440,0.2033896924,0.0228114090,0.0000230680
0.1922618870,0.2070321440,0.2056722941,0.0590478794,0.0001525440
0.1922618870,0.2070321440,0.1979500077,0.0109911396,0.0000055270
0.1922618870,0.2070321440,0.1987660482,0.0241519132,0.0000266404
0.1922618870,0.2070321440,0.1927950159,0.1321153225,0.0008288473
0.1922618870,0.2070321440,0.1979529890,0.0108880349,0.0000054234
0.1922618870,0.2070321440,0.2044990585,0.0072697973,0.0000023110
0.1922618870,0.2070321440,0.2025023141,0.0094999390,0.0000040071
0.1922618870,0.2070321440,0.1971481941,0.0343039367,0.0000543348
0.1922618870,0.2070321440,0.2064592181,0.0494420109,0.0001063672
0.1922618870,0.2070321440,0.1981522037,0.0129124125,0.0000076255
0.1922618870,0.2070321440,0.2033652475,0.0674097551,0.0002018735
0.1922618870,0.2070321440,0.2046602377,0.1093494379,0.0005269305
0.1922618870,0.2070321440,0.2028666826,0.0402974881,0.0000723273
0.1922618870,0.2070321440,0.2068214571,0.0083247715,0.0000029876
0.1922618870,0.2070321440,0.2040385531,0.0425516156,0.0000800386
0.1922618870,0.2070321440,0.1979836241,0.0180062081,0.0000148662
0.1922618870,0.2070321440,0.2063943642,0.0213626889,0.0000198300
0.1922618870,0.2070321440,0.1972830867,0.1879730692,0.0016327308
0.1922618870,0.2070321440,0.1985587846,0.1639550033,0.0012322221
0.1922618870,0.2070321440,0.2064674591,0.0314196509,0.0000429189
0.1922618870,0.2070321440,0.1961263055,0.1902660040,0.0016848324
0.1922618870,0.2070321440,0.1928220902,0.1641420802,0.0012793227
0.1922618870,0.2070321440,0.1979155102,0.1667428594,0.0012796362
0.1922618870,0.2070321440,0.1948491551,0.0629370656,0.0001856688
0.1922618870,0.2070321440,0.2059861406,0.1390229330,0.0008443908
0.1922618870,0.2070321440,0.2023458153,0.0829033964,0.0003074206
0.1922618870,0.2070321440,0.2038167329,0.1441236038,0.0009205719
0.1922618870,0.2070321440,0.1998415918,0.0192492022,0.0000167958
0.1922618870,0.2070321440,0.1923737850,0.0265404732,0.0000334663
0.1922618870,0.2070321440,0.1961673652,0.0143680238,0.0000095639
0.1922618870,0.2070321440,0.1945878102,0.0575571754,0.0001555154
0.1922618870,0.2070321440,0.1936838959,0.0237256122,0.0000265259
0.1922618870,0.2070321440,0.1998984976,0.0439702187,0.0000877803
0.1922618870,0.2070321440,0.2043246652,0.0353805422,0.0000552128
0.1922618870,0.2070321440,0.2066741294,0.1630657813,0.0011564767
0.1922618870,0.2070321440,0.1998584393,0.0944078904,0.0004051014
0.1922618870,0.2070321440,0.2030803681,0.0163453058,0.0000118536
0.1922618870,0.2070321440,0.1973891005,0.0116104597,0.0000061911
0.1922618870,0.2070321440,0.2061857476,0.0221335924,0.0000213190
0.1922618870,0.2070321440,0.2041770297,0.0129410502,0.0000073691
0.1922618870,0.2070321440,0.1958621142,0.0119386107,0.0000066092
0.1922618870,0.2070321440,0.1926933896,0.0106244416,0.0000053324
0.1922618870,0.2070321440,0.1944364258,0.0854066473,0.0003428648
0.1922618870,0.2070321440,0.1996116913,0.0093090664,0.0000039191
0.1922618870,0.2070321440,0.1933429023,0.1247378565,0.0007364100
0.1922618870,0.2070321440,0.2062926749,0.0534687668,0.0001245499
0.1922618870,0.2070321440,0.2002842552,0.0672672496,0.0002050475
0.1922618870,0.2070321440,0.1935888928,0.0230743675,0.0000251021
0.1922618870,0.2070321440,0.2028236606,0.0064702646,0.0000018487
0.1922618870,0.2070321440,0.1959323424,0.0060704733,0.0000016987
0.1922618870,0.2070321440,0.1997729520,0.0596797537,0.0001619032
0.1922618870,0.2070321440,0.2026055486,0.1589748155,0.0011289773
0.1922618870,0.2070321440,0.2029218112,0.0128442224,0.0000073187
0.1922618870,0.2070321440,0.1965699483,0.0215769205,0.0000215488
0.1922618870,0.2070321440,0.2032191053,0.0188544920,0.0000157668
0.1922618870,0.2070321440,0.1981609772,0.1490251299,0.0010205251
0.1922618870,0.2070321440,0.2006393260,0.1003242775,0.0004552193
0.1922618870,0.2070321440,0.2039404847,0.0549253001,0.0001334897
0.1922618870,0.2070321440,0.2040462847,0.0485269445,0.0001041111
0.1922618870,0.2070321440,0.2001506660,0.0351880795,0.0000561059
0.1922618870,0.2070321440,0.2034861374,0.0194215051,0.0000167021
0.1922618870,0.2070321440,0.1974082391,0.0578056431,0.0001541615
0.1922618870,0.2070321440,0.1986057370,0.0223918571,0.0000229171
0.1922618870,0.2070321440,0.2063180052,0.0369711586,0.0000595042
0.1922618870,0.2070321440,0.1934298622,0.0149041258,0.0000104662
0.1922618870,0.2070321440,0.2051661479,0.0160386055,0.0000112570
0.1922618870,0.2070321440,0.1935942019,0.0664145479,0.0002083466
0.1922618870,0.2070321440,0.1996080642,0.0256547906,0.0000299046
0.1922618870,0.2070321440,0.1963475503,0.0841445609,0.0003289280
0.1922618870,0.2070321440,0.2004498672,0.1179876422,0.0006304489
0.1922618870,0.2070321440,0.1956813229,0.1201194535,0.0006732252
0.1922618870,0.2070321440,0.1936013606,0.0063715889,0.0000018993
0.1922618870,0.2070321440,0.1972580998,0.0076327877,0.0000026697
0.1922618870,0.2070321440,0.2047237249,0.0426925409,0.0000802084
0.1922618870,0.2070321440,0.1939903231,0.1322949918,0.0008251315
0.1922618870,0.2070321440,0.1956525061,0.1006279283,0.0004724988
0.1922618870,0.2070321440,0.2017583292,0.0615482547,0.0001700364
0.1922618870,0.2070321440,0.1981695045,0.0225969667,0.0000234035
0.1922618870,0.2070321440,0.1995525721,0.0110262829,0.0000055066
0.1922618870,0.2070321440,0.1977286463,0.0070092276,0.0000022430
0.1922618870,0.2070321440,0.1964617297,0.1292015233,0.0007751728
0.1922618870,0.2070321440,0.1982747860,0.0529005465,0.0001283981
0.1922618870,0.2070321440,0.1931813797,0.0102773638,0.0000049740
0.1922618870,0.2070321440,0.2053006872,0.0769181192,0.0002595548
0.1922618870,0.2070321440,0.2067518988,0.0065485184,0.0000018454
0.1922618870,0.2070321440,0.1962906911,0.0108914817,0.0000054832
0.1922618870,0.2070321440,0.2022668133,0.0176682757,0.0000139278
0.1922618870,0.2070321440,0.2014950799,0.1805948827,0.0014674765
0.1922618870,0.2070321440,0.1926424033,0.0132305542,0.0000082822
0.1922618870,0.2070321440,0.2047473723,0.1917406586,0.0016196301
0.1922618870,0.2070321440,0.2064791414,0.0480443420,0.0001004211
0.1922618870,0.2070321440,0.1940265239,0.1906455188,0.0017134102
0.1922618870,0.2070321440,0.1924031262,0.0175873389,0.0000146743
0.1922618870,0.2070321440,0.1974794219,0.0773056626,0.0002756723
0.1922618870,0.2070321440,0.1929386969,0.0207625096,0.0000203973
0.1922618870,0.2070321440,0.2038100813,0.0897511004,0.0003569126
0.1922618870,0.2070321440,0.1943555840,0.0241234652,0.0000273127
0.1922618870,0.2070321440,0.2014201443,0.1319412235,0.0007835563
0.1922618870,0.2070321440,0.2061800574,0.0097292113,0.0000041031
0.1922618870,0.2070321440,0.1946162181,0.0091488622,0.0000039043
0.1922618870,0.2070321440,0.1950097038,0.1776648061,0.0014791128
0.1922618870,0.2070321440,0.1931503794,0.1208864078,0.0006924279
0.1922618870,0.2070321440,0.1949211077,0.0318679302,0.0000475325
0.1922618870,0.2070321440,0.2048334449,0.0990866894,0.0004321432
0.1922618870,0.2070321440,0.2049551501,0.0061592290,0.0000016511
0.1922618870,0.2070321440,0.1986159883,0.1485440857,0.0010110576
0.1922618870,0.2070321440,0.2062951897,0.0691716432,0.0002085059
0.1922618870,0.2070321440,0.2029384842,0.0188013246,0.0000157065
0.1922618870,0.2070321440,0.1929689721,0.0282250487,0.0000377202
0.1922618870,0.2070321440,0.1923909725,0.0497718262,0.0001178215
0.1922618870,0.2070321440,0.2000898867,0.0459675296,0.0000958260
0.1922618870,0.2070321440,0.2000608802,0.0210015788,0.0000199711
0.1922618870,0.2070321440,0.1958890747,0.0110902309,0.0000056999
0.1922618870,0.2070321440,0.1986962218,0.0337274298,0.0000520164
0.1922618870,0.2070321440,0.1973561286,0.1943736711,0.0017450428
0.1922618870,0.2070321440,0.2003117502,0.0116773958,0.0000061486
0.1922618870,0.2070321440,0.2020945625,0.0147892483,0.0000097621
0.1922618870,0.2070321440,0.1968796226,0.0298838955,0.0000412917
0.1922618870,0.2070321440,0.1928888075,0.1769142861,0.0014856096
0.1922618870,0.2070321440,0.1986320921,0.0165323049,0.0000124770
0.1922618870,0.2070321440,0.1954878844,0.0175652688,0.0000143661
0.1922618870,0.2070321440,0.2050434798,0.0516158686,0.0001170273
0.1922618870,0.2070321440,0.2066255741,0.0752434784,0.0002461939
0.1922618870,0.2070321440,0.2028021466,0.0265021441,0.0000312686
0.1922618870,0.2070321440,0.2032648654,0.0665530896,0.0001969012
0.1922618870,0.2070321440,0.2031153315,0.0087725120,0.0000034013
0.1922618870,0.2070321440,0.2037480408,0.0136901064,0.0000082725
0.1922618870,0.2070321440,0.2020414401,0.0348144292,0.0000542586
0.1922618870,0.2070321440,0.2036533134,0.0636888284,0.0001798535
0.1922618870,0.2070321440,0.2069016773,0.0604840740,0.0001587536
0.1922618870,0.2070321440,0.1957075666,0.0210051066,0.0000205289
0.1922618870,0.2070321440,0.1933981816,0.0639848076,0.0001936026
0.1922618870,0.2070321440,0.2028055852,0.0621361792,0.0001721336
0.1922618870,0.2070321440,0.1958919565,0.0179638017,0.0000149894
0.1922618870,0.2070321440,0.2015120474,0.1214576009,0.0006635645
0.1922618870,0.2070321440,0.2068585147,0.1808124951,0.0014202036
0.1922618870,0.2070321440,0.1991718333,0.0406652316,0.0000754169
0.1922618870,0.2070321440,0.2030374769,0.1508658255,0.0010138732
0.1922618870,0.2070321440,0.1925784310,0.0237564898,0.0000267728
0.1922618870,0.2070321440,0.1924627085,0.0066890484,0.0000021088
0.1922618870,0.2070321440,0.2062138236,0.0925159664,0.0003732838
0.1922618870,0.2070321440,0.1988402112,0.0339812862,0.0000527554
0.1922618870,0.2070321440,0.1995155560,0.0536735623,0.0001311520
0.1922618870,0.2070321440,0.1960887184,0.0165214877,0.0000126595
0.1922618870,0.2070321440,0.1934908273,0.0479303746,0.0001085385
0.1922618870,0.2070321440,0.1923762632,0.0070486161,0.0000023440
0.1922618870,0.2070321440,0.1955861151,0.0416893647,0.0000810553
0.1922618870,0.2070321440,0.1969507150,0.0332166465,0.0000510043
0.1922618870,0.2070321440,0.1971445038,0.0595125597,0.0001636738
0.1922618870,0.2070321440,0.2050923898,0.0220131074,0.0000212407
0.1922618870,0.2070321440,0.2034463799,0.0075244296,0.0000024937
0.1922618870,0.2070321440,0.2013013432,0.0073171594,0.0000023906
0.1922618870,0.2070321440,0.2064690160,0.1379990980,0.0008293261
0.1922618870,0.2070321440,0.1958666312,0.0068929712,0.0000021940
0.1922618870,0.2070321440,0.2033685741,0.0649756490,0.0001875466
0.1922618870,0.2070321440,0.2032043415,0.1745948139,0.0013565007
0.1922618870,0.2070321440,0.1947732824,0.0701399616,0.0002307307
0.1922618870,0.2070321440,0.2021443791,0.0076475935,0.0000025983
0.1922618870,0.2070321440,0.1995502339,0.0576105995,0.0001510780
0.1922618870,0.2070321440,0.1927063635,0.0095053813,0.0000042648
0.1922618870,0.2070321440,0.2018219516,0.0062013920,0.0000017085
0.1922618870,0.2070321440,0.2041911074,0.1101695681,0.0005365170
0.1922618870,0.2070321440,0.1998023675,0.0822966371,0.0003079073
0.1922618870,0.2070321440,0.2035943082,0.0103365610,0.0000047131
0.1922618870,0.2070321440,0.1990160938,0.1093991704,0.0005469276
0.1922618870,0.2070321440,0.1988554479,0.0325054994,0.0000482636
0.1922618870,0.2070321440,0.2054547266,0.0763930535,0.0002557610
0.1922618870,0.2070321440,0.1939605939,0.1144549220,0.0006176599
0.1922618870,0.2070321440,0.2051236997,0.0907656188,0.0003618938
0.1922618870,0.2070321440,0.2001193257,0.1387785857,0.0008741222
0.1922618870,0.2070321440,0.2034257559,0.0103859639,0.0000047636
0.1922618870,0.2070321440,0.1929544650,0.0687032459,0.0002238227
0.1922618870,0.2070321440,0.1967982996,0.0084667481,0.0000032973
0.1922618870,0.2070321440,0.1957666871,0.0963631408,0.0004329803
0.1922618870,0.2070321440,0.2006549061,0.1604234326,0.0011641544
0.1922618870,0.2070321440,0.1931322318,0.0795710944,0.0002999530
0.1922618870,0.2070321440,0.1987874326,0.0923594623,0.0003903375
0.1922618870,0.2070321440,0.1973442727,0.0975458318,0.0004393713
0.1922618870,0.2070321440,0.1938779919,0.0241034929,0.0000273466
0.1922618870,0.2070321440,0.2047201995,0.0233891948,0.0000240426
0.1922618870,0.2070321440,0.1957785604,0.0070866557,0.0000023210
0.1922618870,0.2070321440,0.1958901860,0.0451903292,0.0000950746
0.1922618870,0.2070321440,0.1963840634,0.0101066055,0.0000047164
0.1922618870,0.2070321440,0.2060528755,0.0108857047,0.0000051448
0.1922618870,0.2070321440,0.2040603023,0.0295047382,0.0000384486
0.1922618870,0.2070321440,0.1964153178,0.0116236204,0.0000062428
0.1922618870,0.2070321440,0.1962330534,0.1924465534,0.0017225449
0.1922618870,0.2070321440,0.1931968315,0.0274280997,0.0000355689
0.1922618870,0.2070321440,0.2038069133,0.1554724129,0.0010713638
0.1922618870,0.2070321440,0.1931157580,0.1614540988,0.0012355732
0.1922618870,0.2070321440,0.2049942695,0.0128787523,0.0000072590
0.1922618870,0.2070321440,0.2000730631,0.0145182769,0.0000095295
0.1922618870,0.2070321440,0.2005933392,0.0455859633,0.0000939390
0.1922618870,0.2070321440,0.1948721398,0.1214217895,0.0006913227
0.1922618870,0.2070321440,0.1947367116,0.0228424171,0.0000244283
0.1922618870,0.2070321440,0.2032318527,0.0149086458,0.0000098478
0.1922618870,0.2070321440,0.2038832837,0.0078265455,0.0000026912
0.1922618870,0.2070321440,0.1948061856,0.1021105841,0.0004890560
0.1922618870,0.2070321440,0.1961366768,0.0300622734,0.0000419790
0.1922618870,0.2070321440,0.2020567946,0.0113781729,0.0000057716
0.1922618870,0.2070321440,0.1938035521,0.0364341948,0.0000625702
0.1922618870,0.2070321440,0.2005942923,0.0154012358,0.0000106911
0.1922618870,0.2070321440,0.1932682717,0.0341128440,0.0000550219
0.1922618870,0.2070321440,0.2012850059,0.0079325165,0.0000028119
0.1922618870,0.2070321440,0.1940244689,0.0088740959,0.0000036858
0.1922618870,0.2070321440,0.1971805702,0.0096881512,0.0000043113
0.1922618870,0.2070321440,0.2051271551,0.0136600292,0.0000081617
0.1922618870,0.2070321440,0.1972079793,0.0358092666,0.0000591910
0.1922618870,0.2070321440,0.1968183309,0.0222486447,0.0000228783
0.1922618870,0.2070321440,0.1997685040,0.0187369635,0.0000159197
0.1922618870,0.2070321440,0.2025448793,0.0767087388,0.0002628392
0.1922618870,0.2070321440,0.2065749544,0.1656574196,0.0011943276
0.1922618870,0.2070321440,0.1972633162,0.1454332485,0.0009773693
0.1922618870,0.2070321440,0.1955173418,0.0518700275,0.0001255696
0.1922618870,0.2070321440,0.1942987061,0.1743588473,0.0014307524
0.1922618870,0.2070321440,0.2054018076,0.0067707850,0.0000019913
0.1922618870,0.2070321440,0.2055882510,0.0196446817,0.0000168542
0.1922618870,0.2070321440,0.2025062698,0.0739616298,0.0002444036
0.1922618870,0.2070321440,0.2048167823,0.1578962473,0.0010977399
0.1922618870,0.2070321440,0.1987540220,0.0274292769,0.0000343752
0.1922618870,0.2070321440,0.2026722900,0.0150201854,0.0000100325
0.1922618870,0.2070321440,0.2026572923,0.0092460049,0.0000037912
0.1922618870,0.2070321440,0.2066544299,0.1032374446,0.0004634869
0.1922618870,0.2070321440,0.2003546315,0.0501929514,0.0001140747
0.1922618870,0.2070321440,0.2056568049,0.0342949298,0.0000514194
0.1922618870,0.2070321440,0.2011254724,0.0067862011,0.0000020571
0.1922618870,0.2070321440,0.1988400852,0.0697504679,0.0002224975
0.1922618870,0.2070321440,0.2010530390,0.0124088096,0.0000069125
0.1922618870,0.2070321440,0.2019378510,0.0245701652,0.0000270210
0.1922618870,0.2070321440,0.2009190481,0.0460247783,0.0000955587
0.1922618870,0.2070321440,0.1943965523,0.0142079446,0.0000094536
0.1922618870,0.2070321440,0.1978841422,0.0063168450,0.0000018180
0.1922618870,0.2070321440,0.1953027266,0.0303843629,0.0000431047
0.1922618870,0.2070321440,0.1978094227,0.0692671920,0.0002208454
